customerID,gender,SeniorCitizen,Partner,DependentsCount,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn
C101198,Female,0,Yes,2,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54,20.0,1075.12,No
C101199,Female,1,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60,87.96,5292.63,No
C101200,Female,1,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card,16,48.62,759.99,Yes
C101201,Male,1,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60,20.0,1200.61,Yes
C101202,Female,1,Yes,2,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42,125.93,5313.75,No
C101203,Female,1,No,1,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,2,119.44,262.38,No
C101204,Female,0,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66,47.84,3155.24,No
C101205,Female,1,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,55,48.04,2645.98,No
C101206,Female,1,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64,79.81,5089.74,No
C101207,Female,0,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,55,48.44,2669.98,No
C101208,Male,0,No,2,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,24,70.95,1733.41,Yes
C101209,Female,0,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,25,53.6,1365.99,No
C101210,Female,1,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,19,62.99,1196.37,No
C101211,Female,0,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,29,32.87,960.15,No
C101212,Male,1,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card,2,99.81,184.91,No
C101213,Female,0,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,53,111.11,5870.24,No
C101214,Male,1,Yes,0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,54,71.99,3880.17,No
C101215,Male,1,No,0,No,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,71,73.91,5253.03,No
C101216,Female,1,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,39,93.87,3675.37,No
C101217,Female,0,No,4,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,71,75.06,5327.67,No
C101218,Female,0,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,15,126.89,1912.15,No
C101219,Male,0,No,3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,34,35.51,1156.3,Yes
C101220,Female,0,Yes,0,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,56,100.83,5649.89,No
C101221,Female,0,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56,71.57,3995.52,No
C101222,Female,1,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer,55,41.36,2249.78,No
C101223,Female,1,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,33,142.41,4708.61,No
C101224,Male,0,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card,5,146.56,761.74,Yes
C101225,Female,0,No,4,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,62,68.76,4262.85,No
C101226,Male,1,Yes,1,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,27,88.34,2402.78,No
C101227,Female,0,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,46,60.86,2791.21,No
C101228,Male,1,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,9,65.69,632.27,Yes
C101229,Male,1,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card,67,41.03,2717.49,No
C101230,Female,1,No,3,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,18,36.59,656.6,No
C101231,Female,0,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,71,130.32,9267.75,No
C101232,Female,1,No,0,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51,73.84,3765.22,Yes
C101233,Female,1,No,4,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,23,76.52,1787.49,No
C101234,Female,0,No,1,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,26,50.68,1276.22,No
C101235,Male,1,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card,70,80.7,5646.78,No
C101236,Male,0,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42,29.89,1250.39,No
C101237,Male,0,No,1,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,49,51.79,2535.5,Yes
C101238,Male,1,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,44,39.01,1684.78,Yes
C101239,Male,1,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,17,113.79,1928.6,No
C101240,Female,0,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,9,25.44,222.21,Yes
C101241,Female,1,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,0,39.62,44.48,No
C101242,Female,1,No,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,29,20.0,601.97,No
C101243,Male,0,Yes,0,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,49,48.3,2368.93,Yes
C101244,Female,0,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,21,61.21,1293.77,No
C101245,Female,0,No,2,No,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card,16,104.33,1694.43,No
C101246,Female,0,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,27,68.34,1868.96,No
C101247,Male,0,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,16,62.68,955.19,Yes
C101248,Male,1,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,31,84.0,2619.95,No
C101249,Female,0,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,39,61.71,2422.51,No
C101250,Male,1,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,19,147.3,2793.46,No
C101251,Male,0,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,2,57.27,105.37,No
C101252,Male,0,No,2,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,7,87.41,589.29,No
C101253,Female,1,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,29,99.79,2855.09,Yes
C101254,Female,0,Yes,3,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,12,56.41,693.92,No
C101255,Male,0,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,57,79.96,4573.02,No
C101256,Male,0,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,11,59.97,657.67,Yes
C101257,Female,1,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,83.22,97.42,No
C101258,Female,1,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,44,78.03,3453.79,Yes
C101259,Female,1,Yes,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,44,70.79,3078.84,No
C101260,Male,1,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,48,40.33,1940.83,No
C101261,Female,1,No,3,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,11,130.91,1435.16,No
C101262,Male,1,Yes,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,49,92.59,4545.56,No
C101263,Female,1,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62,27.34,1698.81,Yes
C101264,Male,0,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,43,62.39,2698.17,No
C101265,Male,1,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,28,27.92,750.1,Yes
C101266,Male,1,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,34,97.86,3353.52,No
C101267,Male,1,No,0,No,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,58,74.35,4301.83,Yes
C101268,Female,0,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,10,75.12,748.51,Yes
C101269,Male,0,No,4,No,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,52,49.73,2550.77,Yes
C101270,Male,0,Yes,0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,19,65.53,1243.0,Yes
C101271,Male,0,Yes,2,Yes,No,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,63,98.62,6212.7,Yes
C101272,Female,1,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,10,106.67,1065.1,No
C101273,Female,0,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,37,100.39,3699.71,No
C101274,Female,0,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card,28,28.43,771.65,Yes
C101275,Female,0,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,35,69.42,2442.53,No
C101276,Female,1,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,27,82.6,2195.46,No
C101277,Female,0,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,2,52.96,122.01,Yes
C101278,Male,1,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,61,25.23,1572.92,Yes
C101279,Female,1,Yes,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,38,36.4,1427.54,No
C101280,Female,1,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43,119.99,5137.9,Yes
C101281,Female,0,Yes,4,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,37,39.26,1464.44,No
C101282,Male,0,Yes,2,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,38,76.43,2893.09,No
C101283,Female,1,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,43,70.31,3047.82,No
C101284,Male,1,Yes,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,30,70.39,2119.56,Yes
C101285,Male,1,No,0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,9,65.4,582.75,No
C101286,Female,1,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,2,98.67,179.13,No
C101287,Male,0,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38,76.07,2883.27,Yes
C101288,Male,1,Yes,4,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,13,56.23,717.5,Yes
C101289,Female,0,No,2,No,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer,32,76.54,2448.79,Yes
C101290,Male,1,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,43,36.67,1577.35,Yes
C101291,Female,1,Yes,4,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,42,89.28,3738.67,No
C101292,Male,0,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,12,54.57,641.96,Yes
C101293,Male,0,No,3,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,47,56.3,2658.65,Yes
C101294,Female,1,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67,90.39,6070.14,No
C101295,Female,0,No,1,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer,26,62.78,1616.02,No
C101296,Male,1,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,8,64.47,514.67,No
C101297,Female,0,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,36,110.03,3943.8,No
C101298,Female,0,Yes,4,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44,45.8,2067.36,No
C101299,Male,0,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,28,89.95,2499.79,No
C101300,Female,0,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43,103.49,4455.14,No
C101301,Male,1,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,55,110.01,6059.45,No
C101302,Female,0,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41,140.3,5738.99,No
C101303,Female,0,Yes,0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,57,55.74,3159.97,No
C101304,Female,0,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,10,48.96,484.01,Yes
C101305,Female,0,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,21,99.52,2072.62,Yes
C101306,Male,0,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,39,103.21,4028.96,No
C101307,Male,1,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,18,51.28,906.05,Yes
C101308,Male,0,No,2,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Bank transfer,71,89.54,6360.27,No
C101309,Female,1,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card,48,156.73,7481.75,No
C101310,Female,1,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,29,78.14,2249.92,Yes
C101311,Male,0,No,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,55,102.7,5640.1,No
C101312,Female,0,Yes,2,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,70,122.3,8581.01,No
C101313,Female,0,No,3,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,0,150.11,113.15,No
C101314,Female,1,Yes,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,40,82.37,3315.11,No
C101315,Male,0,Yes,1,No,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,30,112.59,3390.89,No
C101316,Female,0,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,54,51.35,2737.19,Yes
C101317,Female,0,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,22,75.75,1677.26,Yes
C101318,Male,0,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,23,61.61,1398.43,No
C101319,Male,0,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,55,20.0,1111.42,No
C101320,Male,1,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,64,26.91,1734.85,No
C101321,Male,1,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card,10,87.9,894.86,Yes
C101322,Female,0,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,44,88.49,3882.13,Yes
C101323,Female,0,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,56,43.75,2463.64,No
C101324,Female,0,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,11,121.72,1369.72,No
C101325,Male,1,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,47,41.7,1954.07,Yes
C101326,Female,0,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70,82.72,5787.11,No
C101327,Male,0,Yes,3,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,60,62.54,3766.61,No
C101328,Female,1,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,13,78.21,959.8,Yes
C101329,Male,0,Yes,2,Yes,Yes,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,71,101.96,7219.53,No
C101330,Male,0,Yes,4,No,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,25,97.72,2463.14,No
C101331,Female,1,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,34,96.24,3275.24,No
C101332,Male,1,Yes,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,20,92.4,1843.69,No
C101333,Female,1,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,50,36.82,1822.17,Yes
C101334,Female,1,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,9,109.04,981.89,No
C101335,Female,1,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,51,43.19,2192.07,No
C101336,Female,1,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card,3,71.82,180.52,No
C101337,Male,0,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60,64.46,3893.65,Yes
C101338,Female,0,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,23,85.5,1952.6,No
C101339,Male,1,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,37,60.46,2231.58,Yes
C101340,Female,0,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,16,70.24,1088.18,No
C101341,Male,1,No,2,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,7,123.57,854.29,Yes
C101342,Male,1,Yes,0,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer,1,36.14,56.26,Yes
C101343,Female,0,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,70,74.93,5263.72,No
C101344,Male,0,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,9,41.58,374.73,Yes
C101345,Female,0,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,95.23,368.42,Yes
C101346,Female,1,Yes,4,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer,36,53.2,1915.72,Yes
C101347,Female,0,No,3,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69,76.16,5265.15,No
C101348,Female,0,Yes,4,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card,5,35.26,146.36,No
C101349,Female,1,Yes,0,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,18,113.75,2052.51,Yes
C101350,Male,0,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,40,77.18,3102.53,No
C101351,Male,1,No,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,35,79.13,2768.34,No
C101352,Male,1,Yes,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,10,99.87,998.31,Yes
C101353,Female,0,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68,37.46,2532.75,No
C101354,Male,1,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25,56.55,1419.69,No
C101355,Male,1,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,48,80.1,3876.97,No
C101356,Male,1,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card,32,22.14,736.61,Yes
C101357,Male,1,Yes,1,No,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,42,25.36,1053.61,Yes
C101358,Male,0,No,3,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,65,50.36,3265.91,No
C101359,Male,1,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,23,40.77,965.02,No
C101360,Male,1,No,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,58,64.68,3763.34,No
C101361,Male,0,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card,21,90.67,1915.57,No
C101362,Male,1,No,3,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,22,97.5,2108.84,No
C101363,Male,0,Yes,0,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,2,129.28,276.86,Yes
C101364,Female,1,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,24,74.32,1778.07,No
C101365,Male,1,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42,79.63,3349.13,No
C101366,Male,1,No,3,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,46,74.25,3401.39,No
C101367,Male,1,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,30,84.61,2571.29,No
C101368,Female,1,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,25,86.95,2154.25,No
C101369,Female,0,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,16,102.66,1681.61,No
C101370,Female,1,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65,102.55,6666.32,No
C101371,Male,0,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,27,90.58,2442.31,No
C101372,Male,0,No,4,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,22,120.31,2629.16,No
C101373,Male,1,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,67,75.8,5068.15,No
C101374,Female,1,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,45,56.65,2545.18,Yes
C101375,Female,0,No,3,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61,61.56,3757.86,No
C101376,Female,1,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,27,71.82,1949.93,Yes
C101377,Female,1,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,30,42.49,1270.53,Yes
C101378,Female,1,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,52,56.6,2953.97,No
C101379,Female,1,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70,40.8,2879.66,No
C101380,Female,1,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer,56,85.32,4799.09,No
C101381,Male,1,No,3,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,33,85.61,2837.66,Yes
C101382,Male,0,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,43,21.93,953.0,No
C101383,Female,0,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,25,55.38,1363.29,Yes
C101384,Male,1,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,32,129.76,4156.5,No
C101385,Male,0,Yes,3,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,27,93.89,2513.34,No
C101386,Female,0,Yes,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card,7,88.63,640.75,No
C101387,Male,1,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,62,55.07,3420.11,No
C101388,Female,0,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer,9,83.62,775.17,Yes
